product_id,product_name,category,segment,size,color,list_price,cogs,orders_count,total_units_sold,gross_revenue,net_revenue,total_discount_amount,avg_selling_price,promo_attach_rate_pct,gross_margin_pct,total_return_events,total_units_returned,total_refund_amount,return_rate_pct,top_return_reason,returns_wrong_size,returns_defective,returns_not_as_described,returns_changed_mind,returns_late_delivery,total_reviews,avg_rating,positive_reviews,negative_reviews,stock_on_hand,days_of_supply,fill_rate,sell_through_rate,stockout_flag,overstock_flag,reorder_flag,latest_snapshot_date,product_risk_tier
1523,"VietMode RP-15","Outdoor","Activewear","XL","blue",4011.274505119454,3810.710779863481,218,964,3606394.52,3397761.13,208633.39,3748.109633027523,40.83,-8.12,10,29,107162.76,3.01,"wrong_size",4,1,3,1,1,28,3.96,19,2,25,750,1,0.0385,false,true,false,"2022-12-31","low_risk"
1819,"SaigonCore YY-14","GenZ","Trendy","XL","yellow",3156.6203888024884,2453.009704138414,500,2194,6617416.76,6357764.85,259651.91,3005.03098,31.8,15.35,36,108,293509.55,4.92,"wrong_size",14,7,7,3,5,89,3.81,61,13,150,4500,0.9333,0.0066,true,true,false,"2022-08-31","low_risk"
2099,"UrbanVN YY-03","GenZ","Trendy","XL","yellow",4994.564776119403,4502.100689194031,1010,4434,21030955.49,20073219.74,957735.75,4738.486782178218,35.05,0.55,58,172,779227.33,3.88,"wrong_size",21,12,5,12,8,153,3.92,108,22,233,6990,0.9667,0.0043,true,true,false,"2022-03-31","low_risk"
2144,"PhoenixWear UR-20","Streetwear","Standard","S","white",5279.316428571428,3096.847017,235,1019,4952203.78,4666648.8,285554.98,4874.538595744681,42.55,32.38,10,28,133251.93,2.75,"not_as_described",2,1,5,2,0,41,4.05,32,2,31,465,1,0.0606,false,true,false,"2022-12-31","low_risk"
1703,"NamStyle YY-14","GenZ","Trendy","XL","blue",1242.5522033898303,1180.424593220339,202,848,998865.17,953350.23,45514.94,1181.4227227722772,33.66,-5,10,27,30581.980000000003,3.18,"wrong_size",5,2,1,1,1,29,4.17,23,3,33,330,0.9667,0.0833,true,true,false,"2022-12-31","low_risk"
2180,"PhoenixWear UC-10","Streetwear","Everyday","S","red",5147.283148371532,4889.918990952955,577,2649,12535075.61,11990447.21,544628.4,4739.432824956672,39.51,-8.03,27,84,386832.70999999996,3.17,"not_as_described",7,4,9,5,2,91,4.01,68,10,104,3120,1,0.0095,false,true,false,"2022-12-31","low_risk"
667,"SaigonFlex UC-32","Streetwear","Everyday","XL","silver",9799.404146341463,9309.43393902439,101,432,3919437.8,3742090.29,177347.51,9022.52396039604,40.59,-7.47,5,11,85022.72,2.55,"changed_mind",1,0,0,3,1,12,4,9,1,37,185,0.9667,0.1395,true,true,false,"2022-12-31","low_risk"
1905,"BambooCraft UC-24","Streetwear","Everyday","M","purple",11412.145352112677,8450.693633239436,330,1480,15707416.33,15078741.25,628675.08,10596.641212121212,36.67,17.06,23,61,600606.4600000001,4.12,"defective",5,5,5,4,4,53,4.15,41,3,131,3930,0.9667,0.0076,true,true,false,"2022-09-30","low_risk"
2124,"PhoenixWear UM-15","Streetwear","Balanced","S","white",10854.356301369864,6990.205458082193,90,406,4092498.34,3879754.3,212744.04,10130.861555555555,40,26.85,8,16,146733.13,3.94,"wrong_size",4,1,0,3,0,12,4.5,10,0,5,75,0.9333,0.2857,true,false,false,"2022-12-31","low_risk"
1406,"VietMode RP-98","Outdoor","Activewear","L","green",4692.24,2373.804216,39,170,740760.7,692540.85,48219.85,4332.65717948718,46.15,41.73,3,10,38201.26,5.88,"changed_mind",1,0,0,2,0,8,4.5,7,0,9,270,0.9333,0.1,true,true,false,"2020-06-30","medium_risk"
1165,"MekongFit UE-01","Streetwear","Performance","M","purple",6929.37,6582.9015,880,3935,24998806.04,23847224.17,1151581.87,6370.772579545454,40.8,-8.62,52,145,862664.96,3.68,"wrong_size",14,9,12,7,10,139,4,104,17,276,8280,0.9667,0.0036,true,true,false,"2021-04-30","low_risk"
2387,"VietMotion UC-35","Streetwear","Everyday","XL","silver",6091.44509881423,4494.268193905138,2136,9418,53203686.94,50904011.8,2299675.14,5638.608164794007,39.04,16.85,115,324,1658329.3500000003,3.44,"wrong_size",34,26,19,23,13,375,3.94,276,54,504,15120,1,0.002,false,true,false,"2022-11-30","low_risk"
2332,"VietMotion UE-06","Streetwear","Performance","S","orange",5799.628950298211,4554.448614669184,7276,32821,177882160.84,170367241.47,7514919.37,5418.562362561847,35.83,12.26,402,1139,5687513.089999999,3.47,"wrong_size",148,90,63,66,35,1109,3.95,802,135,1939,3061.6,0.9333,0.0097,true,true,false,"2022-12-31","low_risk"
2034,"UrbanVN UR-37","Streetwear","Standard","L","white",5039.37,4787.4015,79,379,1729355.49,1630011.93,99343.56,4614.966835443038,41.77,-11.31,4,12,54329.32,3.17,"defective",1,2,0,0,1,13,4.08,10,1,17,510,1,0.0556,false,true,false,"2019-05-31","low_risk"
770,"HanoiStreet RP-58","Outdoor","Activewear","L","red",3297.595237449118,3096.441927964722,562,2559,7985597.46,7609631.54,375965.92,3119.8175800711742,35.23,-4.13,43,115,329033.18,4.49,"wrong_size",17,8,7,8,3,94,3.98,67,11,191,5730,0.9667,0.0052,true,true,false,"2021-05-31","low_risk"
725,"HanoiStreet RP-13","Outdoor","Activewear","M","purple",1341.3127118644063,1274.2470762711862,2277,10033,12805978.63,12266146.54,539832.09,1273.4500307422047,31.44,-4.23,143,332,393608.31000000006,3.31,"wrong_size",54,28,21,27,13,339,4.04,255,41,1009,30270,0.9667,0.001,true,true,false,"2022-12-31","low_risk"
1014,"HanoiStreet YY-15","GenZ","Trendy","L","white",1038.87,951.397146,30,144,147294.22,145341.34,1952.88,1015.782,16.67,5.74,2,5,4771.85,3.47,"not_as_described",0,1,1,0,0,1,5,1,0,35,1050,1,0.0278,false,true,false,"2015-09-30","low_risk"
1123,"MekongFit RS-11","Outdoor","Premium","XL","blue",3137.216456692913,1940.3683784645668,102,446,1324503.01,1264783.17,59719.84,2979.0592156862745,32.35,31.58,3,4,10030.39,0.9,"wrong_size",2,0,0,1,0,19,4.37,17,1,20,300,1,0.0909,false,true,false,"2021-04-30","low_risk"
1964,"UrbanVN RP-39","Outdoor","Activewear","S","white",1070.37,1016.8515,1147,5118,5067555.98,4731726.66,335829.32,990.4311944202267,44.46,-9.99,57,175,159775.74,3.42,"wrong_size",27,8,12,10,0,183,3.95,130,21,300,9000,0.9333,0.0033,true,true,false,"2018-08-31","low_risk"
1066,"MekongFit RP-12","Outdoor","Activewear","L","green",3731.974912998976,3311.008142812692,745,3384,12006916.05,11490649.25,516266.8,3549.216456375839,32.35,2.49,47,149,468598.81999999995,4.4,"wrong_size",16,10,8,12,1,120,3.9,87,18,196,1470,0.9667,0.02,true,true,false,"2021-03-31","low_risk"
1995,"UrbanVN UM-02","Streetwear","Balanced","XL","purple",5159.312850739579,3025.421055673689,1559,7013,33757179.91,32302815.23,1454364.68,4800.936427196921,36.69,34.32,92,260,1131615.52,3.71,"wrong_size",30,18,15,14,15,262,3.84,177,42,357,1785,1,0.0165,false,true,false,"2022-12-31","low_risk"
2223,"VietMotion RP-20","Outdoor","Activewear","XL","blue",2772.1630069930065,2178.9201234965035,558,2455,6433528.03,6129830.15,303697.88,2614.099982078853,37.28,12.73,39,87,211681.5,3.54,"wrong_size",20,5,6,7,1,90,3.79,63,13,137,4110,0.9333,0.0072,true,true,false,"2022-10-31","low_risk"
1221,"MekongFit UC-23","Streetwear","Everyday","M","black",9335.13,8663.00064,59,264,2213648.82,2083654.99,129993.83,8450.92033898305,47.46,-9.76,2,4,30432.46,1.52,"changed_mind",0,0,0,1,1,12,3.92,9,2,20,600,0.9667,0.0476,true,true,false,"2022-03-31","low_risk"
1144,"MekongFit UR-01","Streetwear","Standard","S","white",4987.5217241379305,4154.1068440344825,335,1572,7260234.58,6923144.62,337089.96,4629.047313432836,38.51,5.68,20,54,244710.69000000003,3.44,"wrong_size",9,1,5,3,2,49,4.18,39,5,91,2730,1,0.0109,false,true,false,"2021-03-31","low_risk"
660,"SaigonFlex UC-25","Streetwear","Everyday","S","red",8500.351456310678,5856.742153398059,854,3993,31192781.94,29888402.86,1304379.08,7812.005,39.34,21.76,47,129,956968.63,3.23,"wrong_size",18,11,6,6,6,169,3.88,120,22,234,7020,0.9333,0.0043,true,true,false,"2019-06-30","low_risk"
568,"SaigonFlex UC-33","Streetwear","Everyday","S","pink",10532.698282442749,7628.833365973283,196,914,8676227.13,8293821.78,382405.35,9506.260408163265,40.31,15.93,13,49,448097.94999999995,5.36,"wrong_size",5,3,1,4,0,35,4.29,28,2,43,1290,0.9667,0.0227,true,true,false,"2020-04-30","medium_risk"
630,"SaigonFlex UC-95","Streetwear","Everyday","L","red",6176.85,3866.090415,118,520,3005454.26,2839346.31,166107.95,5751.606694915255,45.76,29.2,5,22,124179.45,4.23,"wrong_size",4,0,0,1,0,18,3.72,11,4,34,1020,0.9333,0.0286,true,true,false,"2018-05-31","low_risk"
717,"HanoiStreet RP-05","Outdoor","Activewear","M","silver",2046.87,1742.909805,98,435,822928.79,764130,58798.79,1891.7452040816327,48.98,0.78,4,11,18200.17,2.53,"changed_mind",1,1,0,1,1,11,3.91,8,2,24,720,1,0.04,false,true,false,"2022-05-31","low_risk"
1418,"VietMode RP-10","Outdoor","Activewear","L","pink",3778.74,2748.277602,74,337,1219461.47,1173401.79,46059.68,3596.365135135135,32.43,21.07,3,10,33262.67999999999,2.97,"defective",1,1,1,0,0,8,3.38,4,1,12,360,0.9333,0.0769,true,true,false,"2018-04-30","low_risk"
631,"SaigonFlex UC-96","Streetwear","Everyday","XL","black",4677.019784172662,4443.168794964029,959,4276,18862934.24,18114833.8,748100.44,4411.711626694473,31.7,-4.88,55,139,574489.27,3.25,"wrong_size",19,17,5,10,4,138,3.97,99,17,386,11580,0.9667,0.0026,true,true,false,"2017-08-31","low_risk"
2354,"VietMotion UC-02","Streetwear","Everyday","L","white",4403.300272479564,4183.135258855586,1994,8873,35972388.98,34278342.46,1694046.52,4060.86982447342,39.77,-8.28,107,292,1097790.85,3.29,"wrong_size",32,22,17,22,14,305,4.01,225,36,435,6525,1,0.0046,false,true,false,"2022-12-31","low_risk"
1778,"SaigonCore UE-13","Streetwear","Performance","L","pink",8251.727142857142,4414.674021428571,72,309,2401605.69,2306719.31,94886.38,7833.843472222222,29.17,40.86,4,12,92295.34,3.88,"not_as_described",1,1,2,0,0,16,4.31,14,0,7,210,1,0.125,false,true,false,"2022-02-28","low_risk"
1458,"VietMode RP-50","Outdoor","Activewear","L","pink",4912.74,4573.269666,21,72,328045.59,305552.57,22493.02,4595.167619047619,42.86,-7.76,1,4,15445.24,5.56,"wrong_size",1,0,0,0,0,3,4.33,3,0,3,90,0.9333,0.25,true,false,false,"2018-01-31","medium_risk"
1881,"BambooCraft UM-19","Streetwear","Balanced","M","black",11652.151690140843,7134.61247987324,108,464,4976887.56,4811368.53,165519.03,10601.336944444445,37.96,31.2,4,14,150111.98,3.02,"changed_mind",1,0,0,3,0,23,3.7,14,4,13,195,1,0.1333,false,true,false,"2021-06-30","low_risk"
59,"DragonWear RP-14","Outdoor","Activewear","XL","yellow",4325.34375,3585.70996875,21,105,428737.3,409390.09,19347.21,4102.0633333333335,33.33,8.03,1,1,4215.13,0.95,"wrong_size",1,0,0,0,0,5,4.4,4,0,5,150,0.9667,0.1667,true,true,false,"2022-12-31","low_risk"
734,"HanoiStreet RP-22","Outdoor","Activewear","L","white",4376.45179245283,3725.6734109150943,5036,22840,94488738.75,89856238.89,4632499.86,4136.09355440826,36.68,5.3,283,823,3138479.8400000003,3.6,"wrong_size",105,51,48,48,31,821,3.92,580,114,1402,14020,0.9667,0.0021,true,true,false,"2022-12-31","low_risk"
690,"SaigonFlex UC-55","Streetwear","Everyday","L","red",4598.817231121282,3100.062695498856,2775,12364,52301003.27,49935034.21,2365969.06,4230.241830630631,39.28,23.24,145,416,1641737.8800000004,3.36,"wrong_size",53,28,24,26,14,423,3.98,309,47,670,1827.3,0.9667,0.0162,true,true,false,"2022-12-31","low_risk"
261,"LotusWear UR-33","Streetwear","Standard","M","black",9446.85,5966.63046,101,434,3770336.92,3578760.92,191576,8733.512277227723,36.63,27.64,5,13,102499.38,3,"changed_mind",1,1,1,2,0,14,4.14,11,1,28,840,1,0.0345,false,true,false,"2019-10-31","low_risk"
1096,"MekongFit RP-42","Outdoor","Activewear","S","green",1480.6935294117643,873.7572517058823,488,2213,3084171.38,2922682.07,161489.31,1393.635286885246,37.3,33.84,23,69,91412.42000000001,3.12,"wrong_size",11,5,4,2,1,73,3.82,43,6,99,2970,1,0.01,false,true,false,"2022-08-31","low_risk"
8,"DragonWear MA-08","Casual","All-weather","S","pink",5353.448367952522,3709.404374154303,523,2376,12013511.16,11436783.38,576727.78,5062.625755258126,35.76,22.94,32,90,429203.36000000004,3.79,"wrong_size",14,4,5,5,4,72,4.13,56,6,101,3030,0.9333,0.0098,true,true,false,"2022-12-31","low_risk"
1436,"VietMode RP-28","Outdoor","Activewear","S","green",4004.843365384615,2924.7371097403843,169,777,2965646.24,2843179.37,122466.87,3811.1904142011836,33.14,20.07,8,21,72472.23,2.7,"changed_mind",2,2,0,3,1,21,3.95,16,2,43,1290,0.9667,0.0227,true,true,false,"2017-01-31","low_risk"
1978,"UrbanVN RP-53","Outdoor","Activewear","L","pink",3185.1557142857146,1873.827106714286,106,488,1466852.55,1397685.02,69167.53,3013.2919811320753,34.91,34.58,6,25,68473.97,5.12,"wrong_size",3,0,1,1,1,17,4,13,3,28,840,1,0.0345,false,true,false,"2020-06-30","medium_risk"
1068,"MekongFit RP-14","Outdoor","Activewear","S","pink",4881.87,4637.7765,149,691,3229309.87,3103621.26,125688.61,4631.642953020134,36.24,-3.26,4,9,40360.97,1.3,"wrong_size",3,0,0,1,0,15,4.07,12,2,49,1470,1,0.02,false,true,false,"2021-12-31","low_risk"
1845,"SaigonCore YY-40","GenZ","Trendy","M","purple",1211.1452442996742,735.5285068631921,208,959,1105311.5,1059135.8,46175.7,1150.7123076923076,30.77,33.4,16,42,43560.09,4.38,"wrong_size",10,1,1,2,2,39,3.97,26,5,38,380,0.9333,0.0732,true,true,false,"2022-12-31","low_risk"
1026,"HanoiStreet YY-27","GenZ","Trendy","L","green",2172.87,1809.566136,148,715,1460816.94,1387557.35,73259.59,2035.5202702702702,39.19,6.75,4,12,24358.59,1.68,"defective",1,2,0,1,0,22,3.91,15,2,135,202.5,1,0.129,false,true,false,"2022-12-31","low_risk"
1432,"VietMode RP-24","Outdoor","Activewear","S","orange",4093.74,3889.053,26,125,496809.84,485366.41,11443.43,3970.164230769231,19.23,-0.16,1,1,3106.67,0.8,"changed_mind",0,0,0,1,0,8,3.88,6,1,19,570,1,0.05,false,true,false,"2016-10-31","low_risk"
1341,"VietMode RP-33","Outdoor","Activewear","M","black",3970.807826086957,3772.2674347826087,43,195,738570,706589.88,31980.12,3766.531860465116,39.53,-4.1,1,1,4006.34,0.51,"not_as_described",0,0,1,0,0,2,3,0,0,6,180,0.9333,0.1429,true,true,false,"2022-10-31","low_risk"
1299,"VietMode MA-35","Casual","All-weather","XL","yellow",6504.159827586207,6178.951836206897,61,250,1520000.18,1440240.61,79759.57,6068.913114754098,37.7,-7.26,5,10,57667.5,4,"changed_mind",0,2,1,2,0,7,4,6,1,7,210,0.9667,0.125,true,true,false,"2022-12-31","low_risk"
959,"HanoiStreet UC-22","Streetwear","Everyday","XL","yellow",10276.115901639345,6593.155962491804,146,601,5534490.07,5324952.3,209537.77,9166.148493150686,43.84,25.59,8,15,130998.44999999998,2.5,"defective",0,4,1,0,3,24,4.17,18,0,22,660,1,0.0435,false,true,false,"2021-09-30","low_risk"
1508,"VietMode RP-00","Outdoor","Activewear","S","pink",1537.08912,1460.2346639999998,96,470,676372.33,636765.19,39607.14,1442.8330208333334,40.63,-7.78,4,7,8399.68,1.49,"wrong_size",3,0,1,0,0,13,4.46,10,0,12,360,0.9667,0.0769,true,true,false,"2022-11-30","low_risk"
335,"LotusWear UE-56","Streetwear","Performance","XL","purple",10391.85,9872.2575,82,366,3421664.76,3205156.36,216508.4,9412.486463414634,47.56,-12.73,4,8,65642.12,2.19,"wrong_size",3,0,1,0,0,14,3.93,10,1,10,150,1,0.1667,false,true,false,"2022-04-30","low_risk"
1891,"BambooCraft UC-10","Streetwear","Everyday","XL","black",8630.37,5459.572062000001,13,63,522761.83,506994.29,15767.54,8199.073076923078,30.77,32.16,2,6,44583.21,9.52,"defective",0,1,1,0,0,3,3.67,1,0,12,360,0.9333,0.0769,true,true,false,"2014-03-31","medium_risk"
1828,"SaigonCore YY-23","GenZ","Trendy","S","pink",3471.4354205607474,3117.349007663552,23,97,320095.26,306082.67,14012.59,3327.471304347826,26.09,1.21,1,1,2917.07,1.03,"late_delivery",0,0,0,0,1,5,4.2,4,1,5,150,1,0.1667,false,true,false,"2022-12-31","low_risk"
539,"SaigonFlex UC-04","Streetwear","Everyday","XL","yellow",15753.7172985782,8573.172953886256,160,676,9756304.34,9223342.03,532962.31,14348.2663125,46.88,37.17,8,22,315120.47,3.25,"wrong_size",5,1,2,0,0,30,3.77,22,5,67,1005,0.9333,0.029,true,true,false,"2018-02-28","low_risk"
1831,"SaigonCore YY-26","GenZ","Trendy","XL","black",4346.37,4129.0515,98,485,2045200.83,1986805.6,58395.23,4206.219081632653,24.49,-0.79,3,12,48578.51,2.47,"not_as_described",1,0,2,0,0,13,4.08,10,1,12,360,1,0.0769,false,true,false,"2022-07-31","low_risk"
1839,"SaigonCore YY-34","GenZ","Trendy","XL","yellow",3149.37,1598.9351489999997,23,96,283731.76,267629.85,16101.91,2993.123043478261,30.43,42.65,1,5,14556.88,5.21,"changed_mind",0,0,0,1,0,3,5,3,0,12,360,1,0.0769,false,true,false,"2019-09-30","medium_risk"
1979,"UrbanVN RP-54","Outdoor","Activewear","XL","yellow",3185.1557142857146,1959.826311,113,489,1473861.97,1402625.37,71236.6,3020.0261061946903,35.4,31.67,3,3,7979.380000000001,0.61,"wrong_size",2,0,1,0,0,15,4.07,11,1,31,930,0.9667,0.0312,true,true,false,"2020-06-30","low_risk"
1565,"VietMode RS-03","Outdoor","Premium","M","purple",3747.24,2006.272296,37,147,519632.41,492451.63,27180.78,3494.088108108108,45.95,40.11,2,6,17699.3,4.08,"defective",0,2,0,0,0,1,5,1,0,13,390,1,0.0714,false,true,false,"2018-09-30","low_risk"
299,"LotusWear UE-20","Streetwear","Performance","XL","yellow",8584.023913043478,4506.6125543478265,66,303,2367295.51,2201777,165518.51,7847.694696969697,51.52,37.98,3,10,74146.98,3.3,"wrong_size",2,0,0,1,0,9,4.11,7,1,6,180,1,0.1429,false,true,false,"2019-06-30","low_risk"
2051,"UrbanVN UE-11","Streetwear","Performance","XL","black",9008.37,6208.568604000001,30,148,1230575.68,1151154.22,79421.46,8299.053,50,20.18,5,15,113483.34000000001,10.14,"changed_mind",2,0,0,3,0,4,3.75,3,1,30,900,1,0.0323,false,true,false,"2022-12-31","medium_risk"
66,"DragonWear RP-21","Outdoor","Activewear","L","green",5043.402,4791.2319,12,54,248244.92,227226.47,21018.45,4578.905,58.33,-13.86,2,8,35155.74,14.81,"wrong_size",1,0,0,1,0,3,3,1,1,3,90,1,0.25,false,false,false,"2022-12-31","medium_risk"
369,"LotusWear UE-90","Streetwear","Performance","M","yellow",10489.213636363636,9695.180164090909,26,123,1180192.08,1086552.02,93640.06,9716.009615384615,53.85,-9.75,1,5,38662.41,4.07,"wrong_size",1,0,0,0,0,6,3.83,5,1,4,60,1,0.3333,false,false,false,"2022-12-31","low_risk"
272,"LotusWear UR-44","Streetwear","Standard","S","orange",7556.850000000001,5834.643885,14,62,421538.6,406861.02,14677.58,6927.082857142857,42.86,11.09,1,5,37189.07,8.06,"defective",0,1,0,0,0,4,3.75,2,0,3,90,0.9667,0.25,true,false,false,"2020-10-31","medium_risk"
